time,M_dev,air_temp,DWP,UWND,VWND,LGST
2014-09-03T16:45:00Z,0.854341996514565,21.11,-3.49443863578961,0.41408277246243,1.27441573183551,0.252853030979893
2016-09-11T16:45:00Z,0.896589780460732,19.44,-4.85001011057961,-1.34204750162907,1.78095718740546,0.495544337546448
2014-09-03T16:30:00Z,0.945886866440755,21.67,-3.04055527356786,-0.977567657339643,2.00431072324714,0.348304863048161
2016-09-11T16:15:00Z,0.96679967287383,19.44,-4.85001011057961,-0.0778258776465772,2.22864154425258,0.553883026643874
2015-09-26T16:45:00Z,0.992763010661561,20.56,-3.25615552853382,0.699431365311274,0.566388351944854,0.252853030979893
2015-09-27T16:15:00Z,1.07446333891784,21.11,-2.80743929112186,0.372161926563789,1.75088420531351,0.495544337546448
2016-09-11T17:00:00Z,1.12964177837625,18.89,-4.62061651156931,-0.0778258776465772,2.22864154425258,0.553883026643874
2015-09-26T16:30:00Z,1.1755933414861,20.56,-3.25615552853382,-0,1.79,0.127104798364808
2015-09-27T16:00:00Z,1.1793597601044,21.11,-2.15023398927919,-0.629091894133094,1.18314977443096,0.495544337546448
2012-09-22T16:45:00Z,1.28394673957022,17.78,-5.52918877024439,0.463286090733512,1.72900722905743,0.495544337546448
2014-10-24T16:15:00Z,1.28560390356867,17.22,-6.65670567767841,-0.587417336697364,1.20438402204088,0.428134794028789
2016-09-11T18:00:00Z,1.3957470899194,18.89,-6.00598819851197,-0.326609840325795,2.66002368639874,0.553883026643874
2015-09-21T17:15:00Z,1.40525135448511,17.78,-5.52918877024439,-1.51800609212,0.948555482977437,0.495544337546448
2012-09-22T16:30:00Z,1.42108238998758,17.78,-6.90386653198169,0.341548101724015,1.75711265837132,0.495544337546448
2016-09-11T17:45:00Z,1.42330660830881,18.89,-6.00598819851197,0.51136810760914,2.63076085163974,0.428134794028789
2016-09-11T18:30:00Z,1.42676180347957,17.22,-5.9880674251896,-0.577166470578621,2.15401459262462,0.428134794028789
2016-09-11T16:30:00Z,1.43037913163544,20,-5.10945633138075,1.21454504808351,1.8702353665183,0.348304863048161
2015-09-21T16:30:00Z,1.45715996762471,19.44,-5.5615921327222,-1.22415091324109,0.545027101721572,0.127104798364808
2015-09-13T17:15:00Z,1.46017177831456,18.89,-3.97348172997113,0.283194175972427,0.349715682655637,0.127104798364808
2015-09-13T16:15:00Z,1.47111208406506,19.44,-4.85001011057961,1.40338447204114,1.73303549404905,0.553883026643874
2015-09-13T16:45:00Z,1.47232835797997,18.33,-5.07883049396951,0.855950864665638,0.278115294937453,0.127104798364808
2012-09-05T16:15:00Z,1.49209306522042,23.33,-1.69712825593056,-0.225,0.389711431702997,0.127104798364808
2016-09-04T16:45:00Z,1.53462945350964,17.78,-6.20046072420686,-1.29928978226018,2.34398081513358,0.60422605308447
2015-09-21T17:00:00Z,1.53739696416155,17.78,-4.88707094304801,-1.30912312589832,1.22077706451187,0.428134794028789
2016-09-06T17:30:00Z,1.54346416453421,18.33,-5.07883049396951,0.614671303471908,2.14361358194245,0.127104798364808
2014-10-06T16:00:00Z,1.58033336540043,16.67,-6.4390773677727,-0.369354056794779,1.28809067255735,0.252853030979893
2016-09-11T18:15:00Z,1.58581364546868,18.33,-5.75269226624725,-1.73303549404905,1.40338447204114,0.69196510276736
2013-09-24T16:00:00Z,1.59640403097936,16.67,-7.10513211060341,0.116709182421765,2.2269438625027,0.348304863048161
2012-09-05T17:15:00Z,1.61471546203461,21.11,-2.80743929112186,1.26699489130308,-0.43626132697259,0.348304863048161
2016-09-11T16:00:00Z,1.63093604408932,18.89,-5.29711837965489,-0.307818128993102,0.845723358707318,-0.0457574905606751
2014-09-02T17:00:00Z,1.63833784473117,22.22,-1.90284340421983,0.140260362731089,2.67632715314226,0.553883026643874
2015-09-30T16:00:00Z,1.65125160843122,20,-2.43600407813176,-0.209622183153909,1.32350237639748,0.495544337546448
